mz	rtime	id_number
233.1263	176.14	F6367
258.1035	20.07	F6370
258.1035	156.99	F6371
200.078	42.81	F6374
200.078	61.19	F6375
233.1288	110.44	F6376
233.1288	122.42	F6377
258.1087	91.68	F6379
258.1087	152.07	F6380
258.1087	215.43	F6381
200.0823	29.16	F6382
200.0823	67.71	F6384
258.1103	91.68	F6385
258.1103	146.34	F6386
258.1103	151.69	F6387
258.1103	215.04	F6388
200.086	51.25	F6389
258.1126	213.86	F6392
200.0895	208.48	F6393
258.117	70.78	F6394
258.117	90.2	F6395
200.0921	74.23	F6397
233.1333	78.43	F6401
233.1447	260.41	F6402
200.0982	20.44	F6403
258.1455	202.46	F6406
258.1455	253.11	F6408
233.1502	151.69	F6411
233.1502	155.1	F6412
233.1502	202.08	F6414
233.1502	261.56	F6415
200.1028	20.07	F6416
200.1028	199.4	F6418
200.1073	100.68	F6419
258.1498	161.93	F6423
258.1538	123.16	F6424
200.1113	39.74	F6425
200.1113	74.61	F6426
200.1285	155.84	F6428
258.1704	136.23	F6429
258.1704	158.14	F6430
200.1396	150.93	F6432
258.182	155.1	F6435
258.182	197.83	F6436
258.182	226.98	F6437
233.158	151.31	F6438
200.1761	15.16	F6439
200.1761	101.05	F6441
258.1897	190.83	F6449
258.218	101.05	F6451
258.2301	136.62	F6454
233.1652	99.56	F6458
258.3074	25.34	F6459
233.1904	7.1	F6463
233.1904	99.56	F6465
233.2057	257.72	F6466
233.9152	251.55	F6469
233.9152	282.78	F6470
233.9508	233.09	F6474
258.9532	83.76	F6475
258.9532	96.55	F6476
258.9532	179.2	F6477
96.922	138.18	F6478
233.9797	163.05	F6481
233.9825	163.42	F6482
233.9941	42.81	F6483
233.9941	54.69	F6484
96.9254	164.17	F6485
200.2204	2.84	F6487
96.9281	164.17	F6490
258.9613	296.28	F6491
258.9695	296.28	F6492
200.2376	99.93	F6494
96.9609	1.69	F6495
96.9609	260.41	F6496
234.0055	42.81	F6497
234.0055	198.62	F6499
258.9784	290.12	F6501
200.8632	159.3	F6502
200.8632	167.17	F6503
234.0075	176.14	F6504
258.9905	164.17	F6505
234.0235	19.69	F6506
234.0235	44.73	F6507
258.9979	47.8	F6508
258.9979	164.54	F6509
258.9979	187.31	F6510
258.9979	279.31	F6511
200.9473	177.66	F6512
200.954	178.81	F6513
234.0279	165.68	F6516
234.0279	177.28	F6517
200.9724	230.81	F6518
200.9724	237.29	F6519
234.0319	21.19	F6520
234.0319	44.73	F6521
97.0414	16.69	F6522
234.0347	20.44	F6523
234.0347	189.25	F6524
200.9792	161.93	F6525
200.9792	165.3	F6526
200.9792	189.65	F6527
259.0151	188.09	F6528
259.0228	225.07	F6529
234.0412	101.43	F6530
234.0412	126.97	F6531
234.0412	133.16	F6532
97.0479	16.69	F6533
97.0479	39.35	F6534
259.0259	298.58	F6535
234.0434	85.65	F6536
234.0434	98.8	F6537
234.0434	104.05	F6538
97.0511	157.37	F6539
97.0511	185.4	F6540
259.03	15.93	F6541
259.03	233.47	F6542
259.03	238.43	F6543
234.0552	18.95	F6544
97.0717	269.67	F6546
97.0717	283.54	F6547
259.0336	237.67	F6548
259.0376	231.57	F6549
201.0025	212.71	F6550
259.0583	263.48	F6554
97.0887	179.97	F6555
234.0827	164.54	F6558
234.0855	179.97	F6560
234.0876	156.22	F6565
201.0267	296.28	F6566
201.031	185.77	F6567
234.0917	10.93	F6568
201.0417	20.81	F6573
97.1013	17.82	F6574
201.0521	152.44	F6576
259.0798	22.72	F6578
259.0798	41.27	F6579
259.0798	197.05	F6580
97.9915	296.28	F6582
259.0867	17.45	F6583
98.0238	36.32	F6584
259.0929	53.54	F6587
234.1588	23.09	F6590
234.1588	151.69	F6591
259.0952	201.31	F6596
259.0952	233.86	F6598
234.1609	14.4	F6600
234.1609	101.43	F6602
234.1609	151.69	F6603
98.0578	175.39	F6606
98.0578	203.23	F6607
201.0549	18.19	F6608
201.0549	86.42	F6609
201.0549	87.95	F6610
201.0549	124.65	F6611
201.0549	166.43	F6612
234.8096	164.17	F6613
201.0662	143.66	F6618
234.9176	164.54	F6620
259.1138	89.07	F6621
259.1138	158.91	F6622
259.1138	215.43	F6624
98.0709	100.68	F6625
234.9474	232.71	F6628
234.9474	250.78	F6629
201.0737	287.41	F6632
234.957	270.05	F6633
234.957	289.72	F6634
201.0873	215.43	F6635
259.1154	214.64	F6637
234.9608	160.07	F6638
201.0913	18.56	F6640
234.9819	31.41	F6642
234.9819	176.14	F6643
259.1299	34.82	F6645
259.1299	192.41	F6646
259.1332	21.19	F6652
235.0025	91.31	F6653
235.0025	209.63	F6655
235.0025	216.96	F6656
201.1104	21.57	F6657
259.1406	218.51	F6661
259.1406	221.22	F6662
235.0191	187.31	F6665
201.1125	128.13	F6666
201.1125	133.54	F6667
235.0227	187.7	F6670
201.1171	178.04	F6671
201.1171	188.09	F6672
235.0266	21.19	F6673
235.0266	44.73	F6674
259.1525	20.07	F6676
201.1237	49.33	F6679
201.1237	192.01	F6681
98.9755	296.28	F6683
99.0269	36.32	F6689
201.1318	155.84	F6692
201.1318	189.65	F6694
99.0427	94.69	F6695
99.0611	202.08	F6697
259.1658	23.46	F6703
259.1658	122.79	F6705
259.1658	137.39	F6706
259.1658	193.2	F6709
99.0667	145.2	F6710
99.0667	157.37	F6711
201.1389	104.43	F6715
235.0775	164.17	F6716
99.0806	23.09	F6719
235.0929	219.28	F6721
235.0929	232.33	F6722
201.1601	22.72	F6723
201.164	17.82	F6726
201.164	21.19	F6727
99.0999	159.68	F6728
99.0999	261.94	F6730
99.1044	179.97	F6731
235.0968	76.91	F6734
201.1964	14.4	F6735
201.1964	82.63	F6736
201.1964	98.04	F6737
201.1964	137.79	F6738
201.9341	164.92	F6739
259.1737	136.23	F6740
259.1737	158.14	F6741
259.1767	188.48	F6742
235.1081	125.03	F6745
235.1081	131.2	F6746
201.9842	176.14	F6747
259.202	190.44	F6752
259.2056	20.44	F6756
202.0196	296.67	F6757
235.119	72.31	F6758
202.0278	200.16	F6759
202.0278	295.9	F6760
259.9337	63.49	F6764
202.0504	157.75	F6765
259.9587	162.31	F6769
259.9616	296.28	F6770
202.0564	18.56	F6772
202.0564	279.31	F6773
259.9718	280.08	F6774
259.9795	145.58	F6775
259.9915	164.54	F6776
202.069	143.27	F6777
202.069	158.91	F6778
202.069	168.66	F6779
259.994	164.17	F6780
202.0714	222.77	F6781
202.0825	214.64	F6782
202.0825	220.45	F6783
202.0866	40.51	F6784
202.0866	131.58	F6785
260.0096	235	F6786
260.0096	239.2	F6787
260.0096	278.93	F6788
260.0096	282	F6789
202.0946	18.56	F6790
260.0207	201.69	F6791
260.0306	15.93	F6793
260.0306	225.07	F6794
260.0338	15.55	F6796
260.0338	231.95	F6798
235.1491	17.08	F6799
260.0432	160.82	F6801
260.0536	137	F6802
260.0536	145.58	F6803
260.0565	199.78	F6805
260.0565	261.94	F6806
260.0592	19.69	F6808
260.0592	72.69	F6809
260.0592	85.65	F6810
260.0751	216.96	F6811
260.0812	206.25	F6812
202.119	155.84	F6813
260.0919	20.81	F6815
260.0954	23.09	F6816
202.1229	104.43	F6818
260.0985	151.31	F6819
260.0985	156.99	F6820
202.1418	100.68	F6824
202.1418	104.05	F6825
235.202	18.19	F6828
235.202	101.05	F6829
235.202	115.3	F6830
260.1146	214.64	F6831
260.1246	220.05	F6832
260.1246	231.19	F6833
202.143	82.25	F6836
202.143	101.05	F6837
202.143	136.23	F6838
202.143	178.43	F6839
202.143	212.71	F6841
260.1398	115.3	F6845
260.1398	141.69	F6846
202.1442	178.43	F6848
202.1442	212.71	F6850
202.1553	161.93	F6851
260.1497	156.99	F6852
260.1497	166.06	F6853
260.1497	173.53	F6854
260.1497	186.15	F6855
260.1616	211.16	F6856
235.9134	249.62	F6857
235.9134	284.7	F6858
202.1634	149.78	F6860
202.1634	158.53	F6861
202.1634	188.86	F6862
235.9209	164.54	F6863
202.1805	101.05	F6864
235.9737	89.44	F6865
235.9792	176.14	F6866
235.9856	176.14	F6868
236.0067	197.83	F6869
236.0136	15.16	F6871
202.9373	164.54	F6872
236.0235	165.68	F6873
202.9697	71.93	F6874
202.9697	168.29	F6875
202.9697	174.27	F6876
236.0386	101.8	F6877
236.0386	127.36	F6878
236.0386	133.16	F6879
236.0412	208.87	F6880
260.1722	256.57	F6881
202.9907	211.54	F6883
202.9975	278.54	F6884
260.1861	100.68	F6885
260.1861	128.13	F6886
260.1861	133.54	F6887
260.1974	264.63	F6889
236.0921	18.95	F6895
260.2157	47.41	F6897
260.2157	64.26	F6898
260.2157	98.04	F6899
203.007	20.81	F6901
203.007	278.16	F6902
236.0965	232.33	F6903
203.0154	176.14	F6906
260.9387	198.62	F6907
236.1017	95.06	F6908
260.9582	162.31	F6909
260.9582	296.67	F6910
260.9624	162.31	F6912
260.9666	178.81	F6913
203.0343	201.69	F6914
260.9886	164.54	F6915
260.9947	164.54	F6916
261.0094	15.16	F6918
236.1035	152.07	F6919
261.0172	203.23	F6922
261.0172	234.62	F6923
236.1226	72.31	F6925
261.0285	178.04	F6929
261.0285	213.1	F6930
236.1398	19.69	F6931
236.1398	99.93	F6932
203.0487	148.64	F6933
203.0487	153.96	F6934
261.0311	279.31	F6935
236.1442	16.31	F6936
261.0385	200.16	F6938
261.0385	205.87	F6939
261.0385	224.69	F6940
261.046	249.23	F6941
261.046	251.16	F6942
203.053	93.19	F6944
203.053	140.91	F6946
203.053	197.83	F6948
261.0537	262.32	F6949
203.0572	279.31	F6950
203.0598	279.31	F6951
261.0624	19.69	F6952
203.0667	201.31	F6956
203.0667	242.29	F6958
236.1624	189.25	F6960
236.1624	197.83	F6961
236.1624	228.51	F6963
261.0747	150.55	F6966
261.0747	183.13	F6967
261.0747	188.09	F6968
261.0874	180.36	F6972
261.0985	102.54	F6974
261.1026	19.32	F6975
261.1126	22.34	F6976
203.0818	101.05	F6977
203.0818	153.2	F6978
261.1238	22.72	F6979
261.1238	105.94	F6980
203.0853	17.45	F6986
203.0853	215.04	F6987
236.2053	101.43	F6990
203.0898	76.14	F6992
236.9157	164.54	F6993
236.9213	164.92	F6994
203.103	232.33	F6996
236.9479	20.81	F6997
236.9479	130.04	F6999
236.9479	135.84	F7000
236.9479	232.71	F7001
236.9574	215.81	F7004
236.9574	229.28	F7005
236.9574	267.72	F7006
236.9574	290.12	F7007
261.1447	145.2	F7009
236.9713	84.51	F7010
236.9745	86.42	F7011
203.107	18.56	F7015
236.9862	176.52	F7016
236.9862	232.71	F7017
261.1642	17.08	F7019
261.1642	24.21	F7020
203.1107	125.41	F7021
203.1144	155.84	F7024
203.1144	193.59	F7025
237.0091	263.87	F7028
237.0184	187.31	F7029
261.1817	101.8	F7031
261.1817	161.56	F7032
261.1894	128.13	F7034
261.1894	133.93	F7035
261.1934	229.28	F7036
261.2007	265.02	F7037
203.1223	151.69	F7039
203.1223	155.84	F7040
237.0348	192.01	F7042
237.0614	125.41	F7043
237.0614	133.93	F7044
203.1394	192.41	F7046
203.1394	201.31	F7047
237.0742	228.9	F7053
237.0742	248.84	F7054
237.0742	263.09	F7055
261.9569	162.31	F7058
237.076	17.82	F7059
237.076	43.57	F7060
261.9919	164.54	F7061
237.0804	15.93	F7062
261.9964	65.41	F7063
262.0101	177.28	F7064
237.0875	143.66	F7068
237.0875	157.75	F7069
262.0253	45.11	F7070
262.0253	166.8	F7071
203.1473	212.71	F7074
262.0363	197.83	F7075
262.0363	222.37	F7076
237.1103	166.8	F7078
237.1103	228.51	F7079
203.1506	257.34	F7081
203.1546	101.05	F7085
262.0403	145.58	F7087
203.1757	138.18	F7089
203.1757	182.74	F7092
203.1757	189.65	F7093
262.0569	262.32	F7094
262.0713	28.01	F7097
203.1796	128.13	F7099
203.1838	73.08	F7105
203.1838	101.05	F7106
203.3243	183.51	F7107
237.1341	19.32	F7108
203.9296	164.92	F7110
203.9321	164.92	F7111
262.0747	17.08	F7112
262.0747	232.71	F7114
262.0842	137.79	F7115
203.972	168.29	F7117
203.972	174.64	F7118
203.9759	128.13	F7119
203.9759	136.23	F7120
203.9803	176.52	F7122
262.1042	235.38	F7124
237.1489	17.82	F7126
203.9953	44.34	F7128
203.9953	187.31	F7130
237.1601	100.31	F7131
204.0165	296.67	F7133
237.1707	20.07	F7134
237.1794	101.43	F7136
204.0327	16.31	F7137
204.0424	146.34	F7138
237.2215	20.81	F7147
262.1136	159.3	F7148
262.1136	228.51	F7149
204.0539	278.54	F7150
262.1188	23.46	F7154
262.1188	149.02	F7155
204.0563	152.83	F7159
204.0563	159.3	F7160
204.0563	166.43	F7161
262.1264	105.56	F7163
237.9123	180.36	F7164
237.9191	164.92	F7165
262.129	222.37	F7167
262.129	235.38	F7168
204.0658	19.69	F7169
204.0658	28.39	F7170
204.0658	100.68	F7171
204.0658	152.83	F7173
237.9782	180.76	F7174
237.9782	194.36	F7175
237.9782	255.43	F7177
237.9782	296.28	F7178
237.9796	295.9	F7181
262.1442	107.8	F7183
238.0023	197.83	F7184
262.1483	192.8	F7185
262.1521	253.49	F7190
238.0453	202.84	F7191
262.1601	99.93	F7194
238.0677	280.84	F7195
238.0677	285.49	F7196
262.1654	157.75	F7197
262.1654	178.81	F7198
238.0825	76.14	F7201
262.1766	187.31	F7207
204.0853	22.34	F7210
204.0853	153.2	F7214
204.0853	185.03	F7215
238.0977	19.69	F7216
262.1918	101.43	F7219
238.1111	225.45	F7220
238.1191	156.22	F7221
204.0941	25.34	F7222
204.0941	61.58	F7223
238.1441	151.31	F7225
262.2282	15.16	F7226
262.2282	18.19	F7227
262.2282	102.17	F7228
262.2282	131.2	F7229
204.0986	238.05	F7230
238.1522	17.82	F7233
238.1522	22.34	F7234
262.8886	232.33	F7235
204.1059	122.05	F7238
238.1665	147.11	F7240
238.1665	274.31	F7241
204.1181	193.98	F7243
262.982	175.39	F7246
262.982	295.9	F7247
262.9882	15.93	F7248
263.0135	274.31	F7249
263.0135	290.12	F7250
204.1233	183.9	F7252
238.2282	5.16	F7253
238.6584	275.47	F7254
263.0177	202.08	F7255
238.9138	164.54	F7256
238.9198	164.92	F7257
204.1346	196.29	F7259
263.0246	151.31	F7261
263.0246	154.72	F7262
238.9353	162.31	F7263
238.9353	164.92	F7264
263.0284	279.69	F7265
238.9391	180.36	F7266
263.0339	200.55	F7268
263.0339	205.13	F7269
263.0339	224.31	F7270
263.0383	186.91	F7276
263.0416	22.72	F7277
263.0457	52.39	F7278
263.0541	158.14	F7280
263.0541	192.01	F7281
263.0541	261.94	F7282
238.9436	232.71	F7287
263.0562	158.14	F7288
238.9523	174.64	F7289
238.9523	178.04	F7290
238.9848	179.2	F7293
204.1427	192.41	F7294
204.1427	201.31	F7295
204.1427	255.43	F7296
263.0741	152.44	F7298
263.0741	158.91	F7299
204.1477	256.57	F7300
239.0277	176.52	F7301
239.0356	235.76	F7302
263.0819	14.78	F7303
239.0643	248.08	F7308
263.0892	158.14	F7309
204.154	256.96	F7312
239.0698	15.93	F7313
204.16	21.57	F7315
239.0774	23.09	F7316
263.103	137	F7318
239.0817	18.19	F7321
263.1249	176.9	F7322
263.1249	198.62	F7323
239.0894	158.14	F7325
239.0918	22.34	F7333
239.0918	37.06	F7334
239.0918	99.93	F7335
239.0918	123.53	F7336
204.196	107.06	F7340
263.1264	175.76	F7342
239.1005	158.53	F7347
239.1031	261.17	F7351
263.1282	17.82	F7352
263.1282	21.57	F7353
204.9257	183.13	F7355
263.1324	222.37	F7356
263.1324	235.76	F7357
204.9279	163.79	F7358
204.9279	167.54	F7359
204.9279	183.9	F7360
239.1115	153.58	F7363
263.1371	167.17	F7364
263.1371	174.27	F7365
263.1371	180.36	F7366
204.9678	168.29	F7368
204.9678	173.9	F7369
204.9905	198.23	F7370
205.0153	43.57	F7375
239.1282	21.96	F7377
263.1395	23.09	F7380
263.1395	137.39	F7381
263.1395	149.78	F7382
205.0431	137.79	F7383
239.1645	21.57	F7384
205.0456	156.6	F7385
205.0456	174.27	F7386
205.0533	218.51	F7387
205.057	152.44	F7388
205.057	159.3	F7389
205.057	178.81	F7390
263.144	24.96	F7391
263.1475	59.66	F7394
263.1475	187.7	F7395
205.061	20.44	F7396
205.061	99.93	F7399
205.0646	128.89	F7400
205.0686	28.78	F7403
205.0686	152.07	F7404
205.0686	157.75	F7405
263.1499	126.18	F7407
205.0733	20.07	F7408
239.1794	17.45	F7410
239.1794	21.96	F7411
263.1607	100.31	F7412
263.1607	207.74	F7413
205.0823	210.39	F7416
205.0823	230.42	F7417
239.1875	149.02	F7418
239.1875	156.22	F7419
239.1875	179.2	F7420
239.2122	100.31	F7426
239.9172	164.54	F7428
239.9279	126.18	F7429
239.9279	153.2	F7430
239.9279	296.67	F7431
239.9783	176.14	F7432
239.9934	85.28	F7433
239.9934	179.97	F7434
263.1689	149.78	F7435
263.1689	156.6	F7436
263.1689	178.81	F7437
240.0123	278.54	F7438
240.0159	197.83	F7439
240.0272	202.46	F7440
263.1759	115.3	F7441
263.1759	122.05	F7442
263.1795	18.56	F7443
263.1795	186.91	F7444
205.0975	144.05	F7445
263.1862	17.45	F7447
240.0435	239.58	F7448
240.0509	230.04	F7449
240.0676	246.91	F7451
205.1012	17.08	F7452
205.1012	23.84	F7453
205.1012	189.25	F7454
240.0729	35.56	F7455
263.1952	15.16	F7456
263.1952	18.56	F7457
263.1952	74.99	F7458
263.1952	101.43	F7459
205.1187	219.66	F7464
240.0901	18.19	F7465
240.0901	205.87	F7466
205.1206	185.03	F7468
205.1225	127.75	F7471
205.1225	183.13	F7472
240.0951	37.82	F7473
240.1023	121.29	F7474
205.1266	183.9	F7477
205.1266	211.54	F7478
205.1303	256.57	F7479
240.1211	168.66	F7480
205.1371	190.83	F7484
205.1371	197.44	F7485
205.1436	192.41	F7486
205.1464	192.41	F7487
205.155	147.87	F7492
205.155	157.75	F7493
205.155	199.01	F7494
205.1587	21.57	F7499
205.1587	257.72	F7500
263.2374	21.19	F7501
205.9619	167.54	F7503
263.9854	177.66	F7505
263.9854	294.37	F7509
205.9961	187.31	F7511
264.0018	217.35	F7512
205.9983	167.54	F7513
205.9983	187.7	F7514
264.0175	17.08	F7516
264.0297	52.39	F7519
240.1711	100.31	F7520
206.0278	278.93	F7521
264.0548	60.04	F7522
264.0548	146.73	F7523
206.0485	16.69	F7524
264.0853	28.78	F7526
264.0898	20.81	F7528
264.1019	16.31	F7530
206.051	137.79	F7533
264.1195	198.62	F7536
264.1195	204.01	F7537
264.1235	23.09	F7538
264.1235	37.44	F7539
206.0538	9.78	F7541
264.1268	150.93	F7544
264.1428	135.84	F7545
264.1428	149.78	F7546
240.2326	111.93	F7548
264.1599	38.2	F7549
264.1599	59.28	F7550
264.1599	157.37	F7551
264.1647	205.87	F7552
206.0719	152.07	F7555
206.0719	157.75	F7556
206.0778	278.16	F7557
206.0815	20.07	F7562
206.0858	230.04	F7563
264.1758	78.81	F7568
264.1758	86.8	F7569
206.0903	158.91	F7570
264.1796	115.68	F7571
264.1796	122.05	F7572
264.1796	125.8	F7573
240.909	7.87	F7577
240.909	12.48	F7578
240.9676	170.15	F7583
240.9874	280.08	F7585
264.2075	15.16	F7587
264.2075	18.95	F7588
264.2075	100.31	F7589
264.2405	21.19	F7591
241.0069	174.27	F7593
206.0946	143.66	F7594
241.0094	163.05	F7595
241.0094	166.43	F7596
241.0262	201.69	F7600
264.9284	163.42	F7601
241.0315	273.92	F7602
206.1008	144.05	F7605
206.1025	74.61	F7607
206.1025	143.66	F7608
206.1053	17.08	F7610
206.1151	187.31	F7611
241.0503	14.4	F7613
241.0503	159.3	F7614
241.0503	296.28	F7615
241.0643	137.39	F7618
206.1233	185.03	F7619
206.1278	21.57	F7620
206.1278	100.68	F7621
206.1278	127.36	F7622
206.1278	184.28	F7623
206.1297	21.57	F7624
206.1297	183.9	F7625
264.9384	177.28	F7627
206.1391	23.09	F7630
264.9771	273.92	F7633
206.1655	266.19	F7634
264.9886	193.98	F7635
264.9886	237.67	F7636
265.004	16.31	F7637
265.004	18.95	F7638
265.0133	201.31	F7639
265.0133	208.48	F7640
265.0133	258.5	F7641
241.0752	16.31	F7642
265.0256	153.96	F7643
265.0354	144.05	F7645
241.0934	34.07	F7646
241.0975	18.56	F7648
265.0494	17.45	F7652
265.0494	19.32	F7653
265.0494	42.42	F7654
265.0494	210.39	F7657
265.0494	262.71	F7658
241.1053	121.67	F7659
241.1053	159.3	F7660
265.0567	154.34	F7664
241.1075	6.33	F7665
241.1075	233.47	F7667
206.1736	100.31	F7668
265.0936	20.44	F7671
265.0975	20.44	F7674
265.1051	158.14	F7675
265.1051	166.8	F7676
241.1301	156.99	F7678
241.1301	248.84	F7681
265.1074	22.34	F7682
265.1074	34.07	F7683
265.1122	23.46	F7684
265.1122	157.75	F7685
265.1122	178.43	F7686
206.8863	164.54	F7691
206.9457	188.48	F7692
241.1784	21.57	F7693
206.9674	191.62	F7694
265.1187	130.81	F7695
265.1232	199.01	F7697
265.1302	151.31	F7701
206.9879	166.8	F7703
206.9879	176.52	F7704
206.9879	282.78	F7705
206.9916	197.83	F7706
206.9916	293.99	F7707
265.1439	21.57	F7711
206.9996	187.7	F7714
241.2039	118.67	F7719
207.0146	200.93	F7723
207.0179	1.69	F7724
207.0179	28.01	F7725
241.2359	20.07	F7726
241.2359	84.9	F7727
241.2642	99.93	F7735
207.0327	16.31	F7736
265.1551	99.93	F7738
265.1648	23.09	F7747
241.7056	20.81	F7748
241.7056	114.55	F7750
241.7056	118.3	F7751
207.044	126.18	F7754
207.044	195.52	F7756
241.9742	175.39	F7757
241.9938	178.04	F7761
207.0517	15.16	F7762
207.0517	38.59	F7765
207.0517	120.91	F7766
241.9967	73.46	F7769
241.9988	146.73	F7770
241.9988	279.69	F7772
242.0144	13.63	F7774
242.0195	167.92	F7775
265.189	158.91	F7776
242.0225	204.39	F7782
242.0349	73.46	F7783
242.0349	273.14	F7784
242.038	173.53	F7785
265.1921	76.14	F7786
265.1951	21.57	F7788
242.0465	149.02	F7791
242.0591	261.94	F7793
242.0775	30.29	F7795
242.0775	35.95	F7796
242.0775	184.66	F7797
242.0775	218.51	F7798
207.0655	21.57	F7799
207.0655	136.62	F7800
207.0655	140.91	F7801
207.0742	151.69	F7802
207.0742	157.75	F7803
242.0792	184.28	F7805
242.0792	217.35	F7806
242.0792	235	F7807
242.0813	23.09	F7808
242.0887	63.49	F7811
207.0847	20.44	F7812
242.1008	18.56	F7814
242.1008	152.83	F7815
207.0871	16.69	F7816
207.0921	95.43	F7817
265.253	18.56	F7818
242.1093	121.67	F7823
207.0954	8.63	F7825
265.9669	20.07	F7828
265.9669	161.19	F7830
265.9669	165.68	F7831
265.9669	233.09	F7832
265.9815	135.46	F7834
242.1141	218.51	F7836
242.1141	267.72	F7837
207.1043	144.05	F7838
265.9977	216.96	F7839
265.9977	220.84	F7840
266.0002	161.93	F7843
242.1174	18.19	F7844
242.1174	22.34	F7845
242.1174	103.67	F7846
242.1174	137.39	F7847
266.0327	223.93	F7848
207.1107	160.45	F7850
266.0366	144.05	F7854
266.0366	279.31	F7855
266.0809	19.32	F7856
266.0809	44.73	F7857
207.1235	150.93	F7860
242.1329	248.84	F7861
207.1308	183.9	F7862
207.1595	18.56	F7873
99.5125	43.57	F7876
207.1747	21.57	F7878
207.1747	99.18	F7879
207.1747	113.42	F7880
242.1611	258.88	F7883
99.9789	158.14	F7886
99.9789	296.67	F7887
266.1146	130.81	F7888
266.1146	135.46	F7889
266.1162	131.2	F7890
266.1162	178.04	F7891
100.0245	279.69	F7892
266.1221	129.66	F7893
266.1221	151.31	F7894
266.1221	212.71	F7895
266.1234	131.2	F7897
266.1234	211.94	F7898
266.1391	136.62	F7900
266.1391	141.3	F7901
207.1861	101.05	F7902
207.9707	158.91	F7904
242.2231	99.93	F7905
242.248	16.31	F7907
242.8485	158.91	F7910
266.1516	144.44	F7911
242.9393	179.2	F7914
266.1545	134.69	F7915
242.9496	296.67	F7916
266.1603	215.81	F7917
242.9988	20.07	F7918
207.9916	187.31	F7919
208.0064	15.55	F7922
266.173	157.37	F7924
266.173	267.72	F7926
266.173	285.87	F7927
243.0067	194.36	F7929
243.0067	237.67	F7930
243.0165	167.92	F7932
208.0141	163.42	F7936
208.026	162.31	F7937
208.026	167.54	F7938
243.02	60.04	F7939
243.02	279.31	F7940
208.0277	15.93	F7941
208.0277	202.08	F7942
243.0273	203.62	F7943
243.0273	273.14	F7944
243.0416	173.53	F7945
100.8754	146.73	F7946
100.8754	153.58	F7947
243.0535	144.05	F7948
243.0743	153.2	F7949
100.9716	296.28	F7950
100.9798	296.28	F7951
266.1871	101.05	F7953
101.0085	279.69	F7954
101.017	230.81	F7956
243.0954	159.3	F7957
208.033	13.25	F7958
243.0981	74.99	F7963
243.0981	221.61	F7964
208.0387	173.9	F7965
243.1037	152.44	F7966
101.0348	187.31	F7968
266.1968	100.68	F7970
208.0442	14.78	F7971
208.0442	107.06	F7973
208.0442	136.23	F7974
101.0599	225.07	F7975
243.1131	22.34	F7978
243.1131	123.16	F7979
266.2232	100.68	F7981
266.4766	296.28	F7982
243.1206	158.91	F7983
243.1206	177.66	F7984
243.1206	191.62	F7985
243.1206	213.1	F7986
243.1206	228.9	F7987
266.8927	158.91	F7989
266.8927	167.17	F7990
266.8927	173.53	F7991
101.0711	202.08	F7994
101.0728	23.09	F7995
101.0728	86.04	F7996
243.1344	128.89	F7997
243.1344	197.44	F7998
266.9504	62.34	F8000
101.0792	23.09	F8001
266.9834	171.29	F8002
266.9891	194.36	F8003
266.9982	279.31	F8004
101.1156	99.56	F8005
243.146	202.08	F8006
102.0093	279.31	F8008
102.0286	161.56	F8009
267.0269	200.93	F8013
102.0373	161.19	F8014
102.0373	166.43	F8015
243.1707	158.14	F8018
243.1707	175.39	F8019
102.0465	145.58	F8020
267.0374	279.31	F8023
208.0695	158.91	F8027
267.0482	279.69	F8029
